"Goal","Steps on Grass","Moral Judgment","Sign"
"Ice Cream",3,40,"Keep Off The Grass"
"Ice Cream",3,23,"Keep Off The Grass"
"Ice Cream",3,29,"Keep Off The Grass"
"Ice Cream",3,39,"Keep Off The Grass"
"Ice Cream",3,36,"Keep Off The Grass"
"Ice Cream",3,77,"Keep Off The Grass"
"Ice Cream",3,25,"Keep Off The Grass"
"Ice Cream",3,27,"Keep Off The Grass"
"Ice Cream",3,17,"Keep Off The Grass"
"Ice Cream",3,3,"Keep Off The Grass"
"Ice Cream",3,76,"Keep Off The Grass"
"Ice Cream",3,31,"Keep Off The Grass"
"Ice Cream",3,73,"Keep Off The Grass"
"Ice Cream",3,19,"Keep Off The Grass"
"Ice Cream",3,100,"Keep Off The Grass"
"Ice Cream",3,10,"Keep Off The Grass"
"Ice Cream",3,0,"Keep Off The Grass"
"Ice Cream",3,3,"Keep Off The Grass"
"Ice Cream",3,50,"Keep Off The Grass"
"Ice Cream",3,18,"Keep Off The Grass"
"Ice Cream",3,19,"Keep Off The Grass"
"Ice Cream",3,23,"Keep Off The Grass"
"Ice Cream",3,32,"Keep Off The Grass"
"Ice Cream",3,26,"Keep Off The Grass"
"Ice Cream",3,35,"Keep Off The Grass"
"Ice Cream",3,8,"Keep Off The Grass"
"Ice Cream",3,20,"Keep Off The Grass"
"Ice Cream",3,11,"Keep Off The Grass"
"Ice Cream",3,33,"Keep Off The Grass"
"vac clinic",3,43,"Keep Off The Grass"
"vac clinic",3,27,"Keep Off The Grass"
"vac clinic",3,0,"Keep Off The Grass"
"vac clinic",3,0,"Keep Off The Grass"
"vac clinic",3,4,"Keep Off The Grass"
"vac clinic",3,6,"Keep Off The Grass"
"vac clinic",3,30,"Keep Off The Grass"
"vac clinic",3,24,"Keep Off The Grass"
"vac clinic",3,25,"Keep Off The Grass"
"vac clinic",3,100,"Keep Off The Grass"
"vac clinic",3,12,"Keep Off The Grass"
"vac clinic",3,50,"Keep Off The Grass"
"vac clinic",3,42,"Keep Off The Grass"
"vac clinic",3,100,"Keep Off The Grass"
"vac clinic",3,76,"Keep Off The Grass"
"vac clinic",3,26,"Keep Off The Grass"
"vac clinic",3,9,"Keep Off The Grass"
"vac clinic",3,2,"Keep Off The Grass"
"vac clinic",3,62,"Keep Off The Grass"
"vac clinic",3,68,"Keep Off The Grass"
"vac clinic",3,94,"Keep Off The Grass"
"vac clinic",3,52,"Keep Off The Grass"
"vac clinic",3,25,"Keep Off The Grass"
"vac clinic",3,7,"Keep Off The Grass"
"vac clinic",3,29,"Keep Off The Grass"
"vac clinic",3,0,"Keep Off The Grass"
"vac clinic",3,26,"Keep Off The Grass"
"vac clinic",3,50,"Keep Off The Grass"
"vac clinic",3,75,"Keep Off The Grass"
"vac clinic",3,66,"Keep Off The Grass"
"vac clinic",3,9,"Keep Off The Grass"
"vac clinic",3,15,"Keep Off The Grass"
"vac clinic",3,23,"Keep Off The Grass"
"vac clinic",3,39,"Keep Off The Grass"
"vac clinic",3,16,"Keep Off The Grass"
"vac clinic",3,24,"Keep Off The Grass"
"vac clinic",3,30,"Keep Off The Grass"
"vac clinic",3,19,"Keep Off The Grass"
"vac clinic",3,21,"Keep Off The Grass"
"vac clinic",3,22,"Keep Off The Grass"
"vac clinic",3,5,"Keep Off The Grass"
"vac clinic",3,4,"Keep Off The Grass"
"vac clinic",3,23,"Keep Off The Grass"
"vac clinic",3,35,"Keep Off The Grass"
"vac clinic",3,23,"Keep Off The Grass"
"vac clinic",3,23,"Keep Off The Grass"
"vac clinic",3,6,"Keep Off The Grass"
"vac clinic",3,45,"Keep Off The Grass"
"vac clinic",3,11,"Keep Off The Grass"
"porta-potty",3,28,"Keep Off The Grass"
"porta-potty",3,26,"Keep Off The Grass"
"porta-potty",3,11,"Keep Off The Grass"
"porta-potty",3,81,"Keep Off The Grass"
"porta-potty",3,71,"Keep Off The Grass"
"porta-potty",3,25,"Keep Off The Grass"
"porta-potty",3,50,"Keep Off The Grass"
"porta-potty",3,15,"Keep Off The Grass"
"porta-potty",3,76,"Keep Off The Grass"
"porta-potty",3,88,"Keep Off The Grass"
"porta-potty",3,100,"Keep Off The Grass"
"porta-potty",3,94,"Keep Off The Grass"
"porta-potty",3,100,"Keep Off The Grass"
"porta-potty",3,24,"Keep Off The Grass"
"porta-potty",3,84,"Keep Off The Grass"
"porta-potty",3,22,"Keep Off The Grass"
"porta-potty",3,9,"Keep Off The Grass"
"porta-potty",3,74,"Keep Off The Grass"
"porta-potty",3,59,"Keep Off The Grass"
"porta-potty",3,20,"Keep Off The Grass"
"porta-potty",3,48,"Keep Off The Grass"
"porta-potty",3,100,"Keep Off The Grass"
"porta-potty",3,74,"Keep Off The Grass"
"porta-potty",3,74,"Keep Off The Grass"
"porta-potty",3,25,"Keep Off The Grass"
"porta-potty",3,19,"Keep Off The Grass"
"porta-potty",3,30,"Keep Off The Grass"
"porta-potty",3,35,"Keep Off The Grass"
"porta-potty",3,75,"Keep Off The Grass"
"porta-potty",3,4,"Keep Off The Grass"
"porta-potty",3,88,"Keep Off The Grass"
"porta-potty",3,33,"Keep Off The Grass"
"porta-potty",3,66,"Keep Off The Grass"
"porta-potty",3,50,"Keep Off The Grass"
"porta-potty",3,24,"Keep Off The Grass"
"porta-potty",3,78,"Keep Off The Grass"
"porta-potty",3,45,"Keep Off The Grass"
"porta-potty",3,86,"Keep Off The Grass"
"porta-potty",3,6,"Keep Off The Grass"
"porta-potty",3,79,"Keep Off The Grass"
"porta-potty",3,68,"Keep Off The Grass"
"porta-potty",3,23,"Keep Off The Grass"
"porta-potty",3,96,"Keep Off The Grass"
"porta-potty",3,43,"Keep Off The Grass"
"porta-potty",3,28,"Keep Off The Grass"
"porta-potty",3,28,"Keep Off The Grass"
"porta-potty",3,2,"Keep Off The Grass"
"porta-potty",3,86,"Keep Off The Grass"
"porta-potty",3,22,"Keep Off The Grass"
"police car",3,51,"Keep Off The Grass"
"police car",3,65,"Keep Off The Grass"
"police car",3,25,"Keep Off The Grass"
"police car",3,5,"Keep Off The Grass"
"police car",3,76,"Keep Off The Grass"
"police car",3,38,"Keep Off The Grass"
"police car",3,100,"Keep Off The Grass"
"police car",3,28,"Keep Off The Grass"
"police car",3,77,"Keep Off The Grass"
"police car",3,90,"Keep Off The Grass"
"police car",3,25,"Keep Off The Grass"
"police car",3,33,"Keep Off The Grass"
"police car",3,97,"Keep Off The Grass"
"police car",3,0,"Keep Off The Grass"
"police car",3,43,"Keep Off The Grass"
"police car",3,75,"Keep Off The Grass"
"police car",3,27,"Keep Off The Grass"
"police car",3,76,"Keep Off The Grass"
"police car",3,100,"Keep Off The Grass"
"police car",3,24,"Keep Off The Grass"
"police car",3,8,"Keep Off The Grass"
"police car",3,20,"Keep Off The Grass"
"police car",3,29,"Keep Off The Grass"
"police car",3,61,"Keep Off The Grass"
"police car",3,1,"Keep Off The Grass"
"police car",3,0,"Keep Off The Grass"
"police car",3,44,"Keep Off The Grass"
"police car",3,50,"Keep Off The Grass"
"police car",3,26,"Keep Off The Grass"
"police car",3,77,"Keep Off The Grass"
"police car",3,31,"Keep Off The Grass"
"police car",3,3,"Keep Off The Grass"
"police car",3,17,"Keep Off The Grass"
"police car",3,43,"Keep Off The Grass"
"police car",3,30,"Keep Off The Grass"
"police car",3,4,"Keep Off The Grass"
"police car",3,55,"Keep Off The Grass"
"police car",3,67,"Keep Off The Grass"
"police car",3,39,"Keep Off The Grass"
"police car",3,0,"Keep Off The Grass"
"police car",3,97,"Keep Off The Grass"
"police car",3,37,"Keep Off The Grass"
"police car",3,28,"Keep Off The Grass"
"police car",3,38,"Keep Off The Grass"
"police car",3,50,"Keep Off The Grass"
"police car",3,86,"Keep Off The Grass"
"police car",3,25,"Keep Off The Grass"
"police car",3,24,"Keep Off The Grass"
"police car",3,75,"Keep Off The Grass"
"a friend",3,21,"Keep Off The Grass"
"a friend",3,24,"Keep Off The Grass"
"a friend",3,0,"Keep Off The Grass"
"a friend",3,0,"Keep Off The Grass"
"a friend",3,51,"Keep Off The Grass"
"a friend",3,65,"Keep Off The Grass"
"a friend",3,14,"Keep Off The Grass"
"a friend",3,5,"Keep Off The Grass"
"a friend",3,9,"Keep Off The Grass"
"a friend",3,2,"Keep Off The Grass"
"a friend",3,96,"Keep Off The Grass"
"a friend",3,17,"Keep Off The Grass"
"a friend",3,7,"Keep Off The Grass"
"a friend",3,65,"Keep Off The Grass"
"a friend",3,5,"Keep Off The Grass"
"a friend",3,50,"Keep Off The Grass"
"a friend",3,76,"Keep Off The Grass"
"a friend",3,25,"Keep Off The Grass"
"a friend",3,24,"Keep Off The Grass"
"a friend",3,28,"Keep Off The Grass"
"a friend",3,38,"Keep Off The Grass"
"a friend",3,25,"Keep Off The Grass"
"a friend",3,43,"Keep Off The Grass"
"a friend",3,41,"Keep Off The Grass"
"a friend",3,0,"Keep Off The Grass"
"a friend",3,73,"Keep Off The Grass"
"a friend",3,19,"Keep Off The Grass"
"a friend",3,47,"Keep Off The Grass"
"a friend",3,0,"Keep Off The Grass"
"a friend",3,8,"Keep Off The Grass"
"a friend",3,15,"Keep Off The Grass"
"a friend",3,100,"Keep Off The Grass"
"a friend",3,35,"Keep Off The Grass"
"a friend",3,21,"Keep Off The Grass"
"a friend",3,2,"Keep Off The Grass"
"a friend",3,32,"Keep Off The Grass"
"a friend",3,26,"Keep Off The Grass"
"a friend",3,0,"Keep Off The Grass"
"a friend",3,42,"Keep Off The Grass"
"a friend",3,21,"Keep Off The Grass"
"a friend",3,77,"Keep Off The Grass"
"a friend",3,69,"Keep Off The Grass"
"a friend",3,100,"Keep Off The Grass"
"a friend",3,50,"Keep Off The Grass"
"a friend",3,6,"Keep Off The Grass"
"a friend",3,52,"Keep Off The Grass"
"a friend",3,24,"Keep Off The Grass"
"a friend",3,32,"Keep Off The Grass"
"a friend",3,24,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,83,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,80,"Keep Off The Grass"
"Pain",2,92,"Keep Off The Grass"
"Pain",2,77,"Keep Off The Grass"
"Pain",2,71,"Keep Off The Grass"
"Pain",2,94,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,74,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,99,"Keep Off The Grass"
"Pain",2,97,"Keep Off The Grass"
"Pain",2,60,"Keep Off The Grass"
"Pain",2,94,"Keep Off The Grass"
"Pain",2,46,"Keep Off The Grass"
"Pain",2,78,"Keep Off The Grass"
"Pain",2,95,"Keep Off The Grass"
"Pain",2,19,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,92,"Keep Off The Grass"
"Pain",2,85,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,37,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,80,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,88,"Keep Off The Grass"
"Pain",2,71,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,3,"Keep Off The Grass"
"Pain",2,98,"Keep Off The Grass"
"Pain",2,62,"Keep Off The Grass"
"Pain",2,94,"Keep Off The Grass"
"Pain",2,73,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,50,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,96,"Keep Off The Grass"
"Pain",2,25,"Keep Off The Grass"
"Pain",2,75,"Keep Off The Grass"
"Pain",2,49,"Keep Off The Grass"
"Pain",2,100,"Keep Off The Grass"
"Pain",2,15,"Keep Off The Grass"
"Pain",2,50,"Keep Off The Grass"
"Ice Cream",2,86,"Keep Off The Grass"
"Ice Cream",2,76,"Keep Off The Grass"
"Ice Cream",2,100,"Keep Off The Grass"
"Ice Cream",2,38,"Keep Off The Grass"
"Ice Cream",2,100,"Keep Off The Grass"
"Ice Cream",2,34,"Keep Off The Grass"
"Ice Cream",2,41,"Keep Off The Grass"
"Ice Cream",2,100,"Keep Off The Grass"
"Ice Cream",2,3,"Keep Off The Grass"
"Ice Cream",2,39,"Keep Off The Grass"
"Ice Cream",2,19,"Keep Off The Grass"
"Ice Cream",2,0,"Keep Off The Grass"
"Ice Cream",2,37,"Keep Off The Grass"
"Ice Cream",2,38,"Keep Off The Grass"
"Ice Cream",2,17,"Keep Off The Grass"
"Ice Cream",2,23,"Keep Off The Grass"
"Ice Cream",2,11,"Keep Off The Grass"
"Ice Cream",2,86,"Keep Off The Grass"
"Ice Cream",2,37,"Keep Off The Grass"
"Ice Cream",2,74,"Keep Off The Grass"
"Ice Cream",2,61,"Keep Off The Grass"
"Ice Cream",2,46,"Keep Off The Grass"
"Ice Cream",2,0,"Keep Off The Grass"
"Ice Cream",2,11,"Keep Off The Grass"
"Ice Cream",2,0,"Keep Off The Grass"
"Ice Cream",2,2,"Keep Off The Grass"
"Ice Cream",2,28,"Keep Off The Grass"
"Ice Cream",2,6,"Keep Off The Grass"
"Ice Cream",2,100,"Keep Off The Grass"
"Ice Cream",2,19,"Keep Off The Grass"
"Ice Cream",2,50,"Keep Off The Grass"
"Ice Cream",2,60,"Keep Off The Grass"
"Ice Cream",2,94,"Keep Off The Grass"
"Ice Cream",2,66,"Keep Off The Grass"
"Ice Cream",2,44,"Keep Off The Grass"
"Ice Cream",2,5,"Keep Off The Grass"
"Ice Cream",2,39,"Keep Off The Grass"
"Ice Cream",2,57,"Keep Off The Grass"
"Ice Cream",2,38,"Keep Off The Grass"
"Ice Cream",2,21,"Keep Off The Grass"
"Ice Cream",2,36,"Keep Off The Grass"
"Ice Cream",2,13,"Keep Off The Grass"
"Ice Cream",2,100,"Keep Off The Grass"
"Ice Cream",2,0,"Keep Off The Grass"
"Ice Cream",2,62,"Keep Off The Grass"
"Ice Cream",2,24,"Keep Off The Grass"
"Ice Cream",2,12,"Keep Off The Grass"
"Ice Cream",2,45,"Keep Off The Grass"
"Ice Cream",2,0,"Keep Off The Grass"
"Ice Cream",2,22,"Keep Off The Grass"
"Ice Cream",2,0,"Keep Off The Grass"
"vac clinic",2,12,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,73,"Keep Off The Grass"
"vac clinic",2,0,"Keep Off The Grass"
"vac clinic",2,23,"Keep Off The Grass"
"vac clinic",2,94,"Keep Off The Grass"
"vac clinic",2,23,"Keep Off The Grass"
"vac clinic",2,35,"Keep Off The Grass"
"vac clinic",2,49,"Keep Off The Grass"
"vac clinic",2,39,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,22,"Keep Off The Grass"
"vac clinic",2,1,"Keep Off The Grass"
"vac clinic",2,42,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,53,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,72,"Keep Off The Grass"
"vac clinic",2,50,"Keep Off The Grass"
"vac clinic",2,41,"Keep Off The Grass"
"vac clinic",2,30,"Keep Off The Grass"
"vac clinic",2,50,"Keep Off The Grass"
"vac clinic",2,68,"Keep Off The Grass"
"vac clinic",2,97,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,0,"Keep Off The Grass"
"vac clinic",2,49,"Keep Off The Grass"
"vac clinic",2,79,"Keep Off The Grass"
"vac clinic",2,73,"Keep Off The Grass"
"vac clinic",2,55,"Keep Off The Grass"
"vac clinic",2,0,"Keep Off The Grass"
"vac clinic",2,42,"Keep Off The Grass"
"vac clinic",2,68,"Keep Off The Grass"
"vac clinic",2,5,"Keep Off The Grass"
"vac clinic",2,25,"Keep Off The Grass"
"vac clinic",2,50,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,36,"Keep Off The Grass"
"vac clinic",2,37,"Keep Off The Grass"
"vac clinic",2,38,"Keep Off The Grass"
"vac clinic",2,21,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,63,"Keep Off The Grass"
"vac clinic",2,36,"Keep Off The Grass"
"vac clinic",2,0,"Keep Off The Grass"
"vac clinic",2,23,"Keep Off The Grass"
"vac clinic",2,100,"Keep Off The Grass"
"vac clinic",2,35,"Keep Off The Grass"
"vac clinic",2,8,"Keep Off The Grass"
"porta-potty",2,26,"Keep Off The Grass"
"porta-potty",2,50,"Keep Off The Grass"
"porta-potty",2,44,"Keep Off The Grass"
"porta-potty",2,40,"Keep Off The Grass"
"porta-potty",2,42,"Keep Off The Grass"
"porta-potty",2,100,"Keep Off The Grass"
"porta-potty",2,50,"Keep Off The Grass"
"porta-potty",2,81,"Keep Off The Grass"
"porta-potty",2,100,"Keep Off The Grass"
"porta-potty",2,38,"Keep Off The Grass"
"porta-potty",2,77,"Keep Off The Grass"
"porta-potty",2,66,"Keep Off The Grass"
"porta-potty",2,38,"Keep Off The Grass"
"porta-potty",2,7,"Keep Off The Grass"
"porta-potty",2,3,"Keep Off The Grass"
"porta-potty",2,66,"Keep Off The Grass"
"porta-potty",2,37,"Keep Off The Grass"
"porta-potty",2,3,"Keep Off The Grass"
"porta-potty",2,24,"Keep Off The Grass"
"porta-potty",2,79,"Keep Off The Grass"
"porta-potty",2,0,"Keep Off The Grass"
"porta-potty",2,22,"Keep Off The Grass"
"porta-potty",2,74,"Keep Off The Grass"
"porta-potty",2,32,"Keep Off The Grass"
"porta-potty",2,26,"Keep Off The Grass"
"porta-potty",2,59,"Keep Off The Grass"
"porta-potty",2,100,"Keep Off The Grass"
"porta-potty",2,73,"Keep Off The Grass"
"porta-potty",2,44,"Keep Off The Grass"
"porta-potty",2,74,"Keep Off The Grass"
"porta-potty",2,85,"Keep Off The Grass"
"porta-potty",2,69,"Keep Off The Grass"
"porta-potty",2,66,"Keep Off The Grass"
"porta-potty",2,54,"Keep Off The Grass"
"porta-potty",2,100,"Keep Off The Grass"
"porta-potty",2,78,"Keep Off The Grass"
"porta-potty",2,28,"Keep Off The Grass"
"porta-potty",2,20,"Keep Off The Grass"
"porta-potty",2,0,"Keep Off The Grass"
"porta-potty",2,25,"Keep Off The Grass"
"porta-potty",2,0,"Keep Off The Grass"
"porta-potty",2,6,"Keep Off The Grass"
"porta-potty",2,19,"Keep Off The Grass"
"porta-potty",2,61,"Keep Off The Grass"
"porta-potty",2,72,"Keep Off The Grass"
"porta-potty",2,99,"Keep Off The Grass"
"porta-potty",2,39,"Keep Off The Grass"
"porta-potty",2,64,"Keep Off The Grass"
"porta-potty",2,49,"Keep Off The Grass"
"porta-potty",2,100,"Keep Off The Grass"
"porta-potty",2,42,"Keep Off The Grass"
"police car",2,100,"Keep Off The Grass"
"police car",2,43,"Keep Off The Grass"
"police car",2,99,"Keep Off The Grass"
"police car",2,25,"Keep Off The Grass"
"police car",2,76,"Keep Off The Grass"
"police car",2,4,"Keep Off The Grass"
"police car",2,12,"Keep Off The Grass"
"police car",2,67,"Keep Off The Grass"
"police car",2,23,"Keep Off The Grass"
"police car",2,50,"Keep Off The Grass"
"police car",2,0,"Keep Off The Grass"
"police car",2,65,"Keep Off The Grass"
"police car",2,24,"Keep Off The Grass"
"police car",2,9,"Keep Off The Grass"
"police car",2,50,"Keep Off The Grass"
"police car",2,24,"Keep Off The Grass"
"police car",2,75,"Keep Off The Grass"
"police car",2,25,"Keep Off The Grass"
"police car",2,0,"Keep Off The Grass"
"police car",2,25,"Keep Off The Grass"
"police car",2,96,"Keep Off The Grass"
"police car",2,43,"Keep Off The Grass"
"police car",2,64,"Keep Off The Grass"
"police car",2,78,"Keep Off The Grass"
"police car",2,43,"Keep Off The Grass"
"police car",2,53,"Keep Off The Grass"
"police car",2,88,"Keep Off The Grass"
"police car",2,68,"Keep Off The Grass"
"police car",2,69,"Keep Off The Grass"
"police car",2,56,"Keep Off The Grass"
"police car",2,0,"Keep Off The Grass"
"police car",2,100,"Keep Off The Grass"
"police car",2,35,"Keep Off The Grass"
"police car",2,22,"Keep Off The Grass"
"police car",2,83,"Keep Off The Grass"
"police car",2,0,"Keep Off The Grass"
"police car",2,50,"Keep Off The Grass"
"police car",2,45,"Keep Off The Grass"
"police car",2,26,"Keep Off The Grass"
"police car",2,55,"Keep Off The Grass"
"police car",2,100,"Keep Off The Grass"
"police car",2,100,"Keep Off The Grass"
"police car",2,100,"Keep Off The Grass"
"police car",2,100,"Keep Off The Grass"
"police car",2,27,"Keep Off The Grass"
"police car",2,88,"Keep Off The Grass"
"police car",2,57,"Keep Off The Grass"
"police car",2,92,"Keep Off The Grass"
"police car",2,88,"Keep Off The Grass"
"police car",2,82,"Keep Off The Grass"
"police car",2,3,"Keep Off The Grass"
"a friend",2,50,"Keep Off The Grass"
"a friend",2,32,"Keep Off The Grass"
"a friend",2,65,"Keep Off The Grass"
"a friend",2,2,"Keep Off The Grass"
"a friend",2,39,"Keep Off The Grass"
"a friend",2,57,"Keep Off The Grass"
"a friend",2,51,"Keep Off The Grass"
"a friend",2,0,"Keep Off The Grass"
"a friend",2,34,"Keep Off The Grass"
"a friend",2,50,"Keep Off The Grass"
"a friend",2,0,"Keep Off The Grass"
"a friend",2,100,"Keep Off The Grass"
"a friend",2,33,"Keep Off The Grass"
"a friend",2,19,"Keep Off The Grass"
"a friend",2,40,"Keep Off The Grass"
"a friend",2,50,"Keep Off The Grass"
"a friend",2,100,"Keep Off The Grass"
"a friend",2,55,"Keep Off The Grass"
"a friend",2,95,"Keep Off The Grass"
"a friend",2,75,"Keep Off The Grass"
"a friend",2,24,"Keep Off The Grass"
"a friend",2,25,"Keep Off The Grass"
"a friend",2,100,"Keep Off The Grass"
"a friend",2,61,"Keep Off The Grass"
"a friend",2,44,"Keep Off The Grass"
"a friend",2,14,"Keep Off The Grass"
"a friend",2,28,"Keep Off The Grass"
"a friend",2,100,"Keep Off The Grass"
"a friend",2,2,"Keep Off The Grass"
"a friend",2,30,"Keep Off The Grass"
"a friend",2,3,"Keep Off The Grass"
"a friend",2,0,"Keep Off The Grass"
"a friend",2,21,"Keep Off The Grass"
"a friend",2,33,"Keep Off The Grass"
"a friend",2,18,"Keep Off The Grass"
"a friend",2,0,"Keep Off The Grass"
"a friend",2,26,"Keep Off The Grass"
"a friend",2,37,"Keep Off The Grass"
"a friend",2,65,"Keep Off The Grass"
"a friend",2,82,"Keep Off The Grass"
"a friend",2,17,"Keep Off The Grass"
"a friend",2,74,"Keep Off The Grass"
"a friend",2,64,"Keep Off The Grass"
"a friend",2,26,"Keep Off The Grass"
"a friend",2,73,"Keep Off The Grass"
"a friend",2,5,"Keep Off The Grass"
"a friend",2,28,"Keep Off The Grass"
"a friend",2,8,"Keep Off The Grass"
"a friend",2,25,"Keep Off The Grass"
"a friend",2,72,"Keep Off The Grass"
"a friend",2,35,"Keep Off The Grass"
"Pain",1,72,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,49,"Keep Off The Grass"
"Pain",1,90,"Keep Off The Grass"
"Pain",1,50,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,94,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,97,"Keep Off The Grass"
"Pain",1,94,"Keep Off The Grass"
"Pain",1,56,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,91,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,81,"Keep Off The Grass"
"Pain",1,23,"Keep Off The Grass"
"Pain",1,24,"Keep Off The Grass"
"Pain",1,50,"Keep Off The Grass"
"Pain",1,32,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,58,"Keep Off The Grass"
"Pain",1,78,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,93,"Keep Off The Grass"
"Pain",1,35,"Keep Off The Grass"
"Pain",1,72,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,92,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,99,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,63,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,96,"Keep Off The Grass"
"Pain",1,78,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,91,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Pain",1,100,"Keep Off The Grass"
"Ice Cream",1,90,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,29,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,72,"Keep Off The Grass"
"Ice Cream",1,36,"Keep Off The Grass"
"Ice Cream",1,96,"Keep Off The Grass"
"Ice Cream",1,41,"Keep Off The Grass"
"Ice Cream",1,22,"Keep Off The Grass"
"Ice Cream",1,74,"Keep Off The Grass"
"Ice Cream",1,32,"Keep Off The Grass"
"Ice Cream",1,17,"Keep Off The Grass"
"Ice Cream",1,36,"Keep Off The Grass"
"Ice Cream",1,38,"Keep Off The Grass"
"Ice Cream",1,92,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,3,"Keep Off The Grass"
"Ice Cream",1,25,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,5,"Keep Off The Grass"
"Ice Cream",1,43,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,59,"Keep Off The Grass"
"Ice Cream",1,42,"Keep Off The Grass"
"Ice Cream",1,37,"Keep Off The Grass"
"Ice Cream",1,46,"Keep Off The Grass"
"Ice Cream",1,78,"Keep Off The Grass"
"Ice Cream",1,91,"Keep Off The Grass"
"Ice Cream",1,65,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,50,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,72,"Keep Off The Grass"
"Ice Cream",1,42,"Keep Off The Grass"
"Ice Cream",1,34,"Keep Off The Grass"
"Ice Cream",1,87,"Keep Off The Grass"
"Ice Cream",1,50,"Keep Off The Grass"
"Ice Cream",1,36,"Keep Off The Grass"
"Ice Cream",1,33,"Keep Off The Grass"
"Ice Cream",1,24,"Keep Off The Grass"
"Ice Cream",1,40,"Keep Off The Grass"
"Ice Cream",1,39,"Keep Off The Grass"
"Ice Cream",1,64,"Keep Off The Grass"
"Ice Cream",1,57,"Keep Off The Grass"
"Ice Cream",1,6,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,100,"Keep Off The Grass"
"Ice Cream",1,70,"Keep Off The Grass"
"vac clinic",1,100,"Keep Off The Grass"
"vac clinic",1,100,"Keep Off The Grass"
"vac clinic",1,63,"Keep Off The Grass"
