myopia,shortcutiness,probability,goal,grass_capacity,population
0.010101010101010102,0.31313131313131315,1.5228171876548153e-14,police car,200,100
0.010101010101010102,0.32323232323232326,3.7429751374165656e-16,police car,200,100
0.010101010101010102,0.33333333333333337,5.370596660624391e-15,police car,200,100
0.010101010101010102,0.3434343434343435,2.5349973685643213e-15,police car,200,100
0.010101010101010102,0.3535353535353536,3.3662369062264415e-15,police car,200,100
0.010101010101010102,0.36363636363636365,2.2023397125450387e-15,police car,200,100
0.010101010101010102,0.37373737373737376,1.6671073282480222e-14,police car,200,100
0.010101010101010102,0.38383838383838387,6.969627249685185e-16,police car,200,100
0.010101010101010102,0.393939393939394,1.824433912931821e-14,police car,200,100
0.010101010101010102,0.4040404040404041,6.83723613655876e-16,police car,200,100
0.010101010101010102,0.4141414141414142,7.036066531787975e-15,police car,200,100
0.010101010101010102,0.42424242424242425,2.918479070338276e-15,police car,200,100
0.010101010101010102,0.43434343434343436,1.4758748751799535e-15,police car,200,100
0.010101010101010102,0.4444444444444445,1.3183356386217133e-15,police car,200,100
0.010101010101010102,0.4545454545454546,4.699928061256051e-15,police car,200,100
0.010101010101010102,0.4646464646464647,1.3627265490719419e-14,police car,200,100
0.010101010101010102,0.4747474747474748,6.610254773693102e-16,police car,200,100
0.010101010101010102,0.48484848484848486,5.381027822204413e-15,police car,200,100
0.010101010101010102,0.494949494949495,3.318953469446395e-15,police car,200,100
0.010101010101010102,0.5050505050505051,4.866781968457948e-15,police car,200,100
0.010101010101010102,0.5151515151515152,8.922469881894231e-20,police car,200,100
